Counter,Date/time,Latitude (deg),Longitude (deg),Altitude (km),B_x,B_y,B_z
613,2022-04-30 18:03:56.488788,20.856384757186113,-115.58796047552373,418.39981365944703,20.616329193115234,4.738038539886475,17.68400764465332
614,2022-04-30 18:04:08.886208,20.253098302871372,-115.07371387475646,418.4089021402878,20.423168182373047,4.669434547424316,17.179582595825195
615,2022-04-30 18:04:21.299264,19.64720720360933,-114.56318944537247,418.4210135157449,20.29497718811035,4.625779151916504,16.822233200073242
616,2022-04-30 18:04:33.737991,19.038296258277843,-114.0558432393485,418.4362426271411,20.11299705505371,4.566363334655762,16.56023406982422
617,2022-04-30 18:04:46.126230,18.430158234509513,-113.55460034109967,418.4545548904622,19.737751007080078,4.526556968688965,16.15089988708496
618,2022-04-30 18:04:58.556211,17.81834645965362,-113.05557553449128,418.4761485681907,19.547645568847656,4.567553997039795,15.797868728637695
619,2022-04-30 18:05:10.959832,17.206273573251988,-112.56135226996321,418.5009744449914,19.355627059936523,4.509227752685547,15.310688972473145
620,2022-04-30 18:05:23.366184,16.59257661388088,-112.07060999953134,418.52914184392534,19.05377960205078,4.600952625274658,15.03225040435791
621,2022-04-30 18:05:35.766187,15.977772007913249,-111.58355792582505,418.5606865280824,18.899234771728516,4.445271015167236,14.48535442352295
622,2022-04-30 18:05:48.196229,15.360115120911495,-111.0986281701397,418.59576637582785,18.69288444519043,4.408217430114746,14.17420482635498
623,2022-04-30 18:06:00.607162,14.742110971666575,-110.61759801294242,418.6342999987848,18.5669002532959,4.31768798828125,13.948266983032227
624,2022-04-30 18:06:12.999567,14.123797868290934,-110.14028705230166,418.6763232537641,18.27184295654297,4.322999000549316,13.561156272888184
625,2022-04-30 18:06:25.388859,13.504471333893365,-109.66595336932673,418.72192618146244,18.12250328063965,4.281698703765869,13.288259506225586
626,2022-04-30 18:06:37.776187,12.884134093997849,-109.19441214895065,418.7711550787447,18.03148651123047,4.203526020050049,12.568655967712402
627,2022-04-30 18:06:50.236320,12.25909191122057,-108.7227021590253,418.8243801404398,17.808000564575195,4.1698503494262695,12.342581748962402
628,2022-04-30 18:07:02.634762,11.636149020494958,-108.25578275810633,418.88107048993186,17.626693725585938,4.0474162101745605,12.054189682006836
629,2022-04-30 18:07:15.028077,11.01252756657992,-107.79136880510066,418.9414904199076,17.57851791381836,3.9337785243988037,11.50124454498291
630,2022-04-30 18:07:27.416218,10.388287902584622,-107.32932718612153,419.0056675536146,17.438079833984375,4.044040203094482,11.101202964782715
631,2022-04-30 18:07:39.806199,9.763134664591785,-106.86926608604385,419.07366599458913,17.412384033203125,3.8975462913513184,10.93014144897461
632,2022-04-30 18:07:52.196206,9.137210951096087,-106.41112146168338,419.1455034384696,17.196352005004883,3.901284694671631,10.558122634887695
633,2022-04-30 18:08:04.587315,8.510516675551235,-105.95472557695363,419.2212100054285,16.888526916503906,3.7705328464508057,10.225281715393066
634,2022-04-30 18:08:17.096202,7.877198105438291,-105.49567962320363,419.3015745031407,16.683469772338867,3.741964101791382,9.262929916381836
635,2022-04-30 18:08:29.512748,7.247941247079653,-105.04156927231406,419.38527671183795,16.433368682861328,3.7294299602508545,8.834083557128906
636,2022-04-30 18:08:41.886821,6.620283541952213,-104.59042173910987,419.47260250824354,16.320207595825195,3.6675655841827393,8.492506980895996
637,2022-04-30 18:08:54.255698,5.992387917516769,-104.1407452336088,419.5638031000153,16.278959274291992,3.760516405105591,8.284485816955566
638,2022-04-30 18:09:06.761068,5.357107475102235,-103.6872850132629,419.65999293055035,16.19261932373047,3.8413760662078857,7.853244781494141
639,2022-04-30 18:09:19.245575,4.722481089682529,-103.2356377083788,419.76002117878295,16.14070701599121,3.8764195442199707,7.191199779510498
640,2022-04-30 18:09:31.742684,4.0868597693577415,-102.78446649652736,419.86415279796176,16.092069625854492,3.9591050148010254,6.887205600738525
641,2022-04-30 18:09:44.146031,3.4557079564014717,-102.3374797792065,419.97145996122225,16.12820053100586,4.2033820152282715,6.626169681549072
642,2022-04-30 18:09:56.640242,2.8196826322495214,-101.88790122408544,420.0835324068755,15.957313537597656,4.302252292633057,6.007093906402588
643,2022-04-30 18:10:09.128062,2.1837822292199203,-101.439113839566,420.1995288093714,15.81228256225586,4.109188556671143,5.576249599456787
644,2022-04-30 18:10:21.613053,1.5478771416813406,-100.99086682105724,420.3194647716721,15.833312034606934,4.213222503662109,4.974743366241455
645,2022-04-30 18:10:34.087442,0.9124138494761731,-100.54331621858573,420.4432429087917,15.714376449584961,4.183363437652588,4.6426472663879395
646,2022-04-30 18:10:46.597185,0.2751015872588234,-100.09469166063163,420.5713110986866,15.60647201538086,4.23478889465332,4.300192832946777
647,2022-04-30 18:10:59.106322,-0.36217713404951807,-99.64616100341188,420.7032942255273,15.46063232421875,4.120795249938965,3.87148380279541
648,2022-04-30 18:11:11.614027,-0.9993289552367205,-99.19763166331981,420.839155616333,15.452354431152344,4.159206390380859,3.5880157947540283
649,2022-04-30 18:11:24.124463,-1.6365151431842384,-98.748831747319,420.9789107269376,15.437629699707031,4.104518890380859,3.207960367202759
650,2022-04-30 18:11:36.552881,-2.269369830902569,-98.30268204149552,421.12154271104055,15.38045883178711,4.1645660400390625,2.5925185680389404
651,2022-04-30 18:11:49.080196,-2.90705492648013,-97.85256441681717,421.26909857734415,15.371585845947266,4.232321739196777,2.051882743835449
652,2022-04-30 18:12:01.488859,-3.5384467357469287,-97.4061752916551,421.4189669338716,15.257054328918457,4.303940296173096,1.7631741762161255
653,2022-04-30 18:12:13.996231,-4.174554267707798,-96.95557442374509,421.57372011331546,15.19189453125,4.370608806610107,1.497231364250183
654,2022-04-30 18:12:26.500492,-4.810144370508818,-96.504298947994,421.7320934315785,15.338006973266602,4.407838344573975,1.0757206678390503
655,2022-04-30 18:12:38.929534,-5.44150369094135,-96.0548359522029,421.89308901594904,15.297833442687988,4.327317237854004,0.7416731715202332
656,2022-04-30 18:12:51.464279,-6.077770311126993,-95.6005138912178,422.0590098384476,15.27571964263916,4.285079002380371,0.49924492835998535
657,2022-04-30 18:13:03.890876,-6.7080367423402745,-95.1489605326628,422.2269672432907,15.290738105773926,4.42130708694458,0.11695879697799683
658,2022-04-30 18:13:16.419178,-7.342894939065756,-94.69242454851273,422.39973451081994,15.223677635192871,4.487813472747803,0.0076898569241166115
659,2022-04-30 18:13:28.931850,-7.976339133982991,-94.23504182038917,422.5756648671496,15.238574028015137,4.394828796386719,-0.39664778113365173
660,2022-04-30 18:13:41.435187,-8.608637101346726,-93.77645762737707,422.7547698610903,15.202733993530273,4.313663482666016,-0.8392066359519958
661,2022-04-30 18:13:53.936237,-9.240091773515166,-93.31628680934115,422.93707559569265,15.147281646728516,4.256785869598389,-1.3553078174591064
662,2022-04-30 18:14:06.447993,-9.871304217887639,-92.85391893932858,423.1227015340993,15.122958183288574,4.44572114944458,-1.7901663780212402
663,2022-04-30 18:14:18.953840,-10.501380105618805,-92.38983578142549,423.3113264980442,15.109557151794434,4.57673454284668,-2.292635917663574
664,2022-04-30 18:14:31.379954,-11.126553431738643,-91.92666544611912,423.501726941096,15.176517486572266,4.57358455657959,-2.523953437805176
665,2022-04-30 18:14:43.875647,-11.754281229098739,-91.45871177128531,423.69610532536205,15.36543083190918,4.526023864746094,-3.307741641998291
666,2022-04-30 18:14:56.390123,-12.381944246755632,-90.98771860548975,423.8936172736461,15.446456909179688,4.68895149230957,-3.6193645000457764
667,2022-04-30 18:15:08.899448,-13.008282096565944,-90.51444588676867,424.0938015060562,15.348224639892578,4.547897815704346,-3.9717495441436768
668,2022-04-30 18:15:21.386244,-13.632369146053007,-90.03942115466022,424.2962800847245,15.429082870483398,4.649289131164551,-4.259975910186768
669,2022-04-30 18:15:33.882523,-14.255747646101458,-89.56129053340241,424.5014746899406,15.498480796813965,4.752306938171387,-4.484677791595459
670,2022-04-30 18:15:46.366236,-14.877257048719486,-89.08075760399555,424.7089263406294,15.536601066589355,4.706902980804443,-5.007926940917969
671,2022-04-30 18:15:58.870418,-15.49847885292733,-88.5964045896832,424.91908761712904,15.471940040588379,4.822414875030518,-5.3771748542785645
672,2022-04-30 18:16:11.344268,-16.116828838423906,-88.11005728707356,425.13100130236836,15.594944953918457,4.785317420959473,-5.840499401092529
673,2022-04-30 18:16:23.839016,-16.73478297669566,-87.61957563026903,425.3454312757522,15.737154960632324,4.710198879241943,-5.985029697418213
674,2022-04-30 18:16:36.328323,-17.350971476555948,-87.12583768513312,425.56182391558826,15.758657455444336,4.705359935760498,-6.199427127838135
675,2022-04-30 18:16:48.808899,-17.96516775877781,-86.62882863826415,425.7800105214488,15.857455253601074,4.649501323699951,-6.382964611053467
676,2022-04-30 18:17:01.292700,-18.577893967071656,-86.12792113767013,426.0000887160481,15.840021133422852,4.804653644561768,-6.538893699645996
677,2022-04-30 18:17:13.701869,-19.18527460124913,-85.6261173965532,426.2205591431816,15.965127944946289,4.926556587219238,-6.820657730102539
678,2022-04-30 18:17:26.198599,-19.79517448456153,-85.11669589612416,426.4441916367105,16.189388275146484,4.983076572418213,-7.241776466369629
679,2022-04-30 18:17:38.689014,-20.40292371137359,-84.60328251704696,426.6692058344706,16.154882431030273,5.039682865142822,-7.597157001495361
680,2022-04-30 18:17:51.172080,-21.008400959869313,-84.08576409282401,426.8954620595054,16.1026668548584,5.196781635284424,-7.814113616943359
681,2022-04-30 18:18:03.668644,-21.61254086574698,-83.56310710846637,427.1232188465602,16.13014793395996,5.330134391784668,-8.04166030883789
682,2022-04-30 18:18:16.142111,-22.21349934062558,-83.03667973243397,427.3516858152204,16.20821189880371,5.345621109008789,-8.306853294372559
683,2022-04-30 18:18:28.626222,-22.812826420580354,-82.50489434062882,427.58135575386905,16.192764282226562,5.472321033477783,-8.651668548583984
684,2022-04-30 18:18:41.110702,-23.409945439788803,-81.96800865506643,427.8119158574254,16.25311851501465,5.463701248168945,-9.092225074768066
685,2022-04-30 18:18:53.586201,-24.004328691030175,-81.42625432137422,428.04306593193843,16.29180908203125,5.602165222167969,-9.327932357788086
686,2022-04-30 18:19:06.066225,-24.59653680150259,-80.87886843917191,428.27492811128326,16.388959884643555,5.64255952835083,-9.634366989135742
687,2022-04-30 18:19:18.556842,-25.186765786156876,-80.32539378288745,428.5074865826252,16.514644622802734,5.675426483154297,-9.793011665344238
688,2022-04-30 18:19:31.042923,-25.774210606060556,-79.76631118807705,428.74032969081526,16.65797233581543,5.700143337249756,-9.93352222442627
689,2022-04-30 18:19:43.520817,-26.35861219270984,-79.20160555254063,428.97325722424415,16.77791404724121,5.727144241333008,-10.20262336730957
690,2022-04-30 18:19:56.020512,-26.941276284923543,-78.6297196414656,429.2066962267077,16.836820602416992,5.921579837799072,-10.332996368408203
691,2022-04-30 18:20:08.546234,-27.522287794753293,-78.05022927463901,429.44059193638424,16.960878372192383,6.1924519538879395,-10.564667701721191
692,2022-04-30 18:20:20.957584,-28.095066503211655,-77.46950282943739,429.6721895528052,16.878063201904297,6.059004306793213,-10.968358039855957
693,2022-04-30 18:20:33.462218,-28.669101130849082,-76.87764257697901,429.90522906234224,17.00391387939453,6.140886306762695,-11.17652416229248
694,2022-04-30 18:20:45.965701,-29.239919544565016,-76.27883995511706,430.1378116031017,17.02897071838379,6.049584865570068,-11.35179615020752
695,2022-04-30 18:20:58.391352,-29.803944602212287,-75.67663034968578,430.36837949123,17.061063766479492,6.120698928833008,-11.640336036682129
696,2022-04-30 18:21:10.906235,-30.36864457548311,-75.06270033326834,430.5998948167152,17.146326065063477,6.338132858276367,-11.959684371948242
697,2022-04-30 18:21:23.418108,-30.929709246014706,-74.44128727278968,430.8305062877106,17.374250411987305,6.526066780090332,-12.114951133728027
698,2022-04-30 18:21:35.950382,-31.488064422985833,-73.81099755414355,431.06050519763943,17.48270034790039,6.462287425994873,-12.357316017150879
699,2022-04-30 18:21:48.478374,-32.04248211786861,-73.17284129556035,431.2892974730745,17.544519424438477,6.534294128417969,-12.472799301147461
700,2022-04-30 18:22:00.950633,-32.59059038799697,-72.52927867593337,431.5158142072472,17.707998275756836,5.967282772064209,-12.665369033813477
701,2022-04-30 18:22:13.446250,-33.135753874804216,-71.87604101311305,431.74135913935754,17.899200439453125,6.206141471862793,-12.880184173583984
702,2022-04-30 18:22:25.942694,-33.67684744533604,-71.21406117537248,431.9653836825436,17.944974899291992,6.227622032165527,-13.182713508605957
703,2022-04-30 18:22:38.432290,-34.21340922162019,-70.54352808471278,432.18761450626073,17.87555694580078,6.4061360359191895,-13.453592300415039
704,2022-04-30 18:22:50.966237,-34.74748138205935,-69.86142763135115,432.4088172604193,17.977588653564453,6.449208736419678,-13.515758514404297
705,2022-04-30 18:23:03.502809,-35.277119410772194,-69.1697510655105,432.62810784288524,17.955480575561523,6.7500386238098145,-13.548803329467773
706,2022-04-30 18:23:15.946232,-35.79818140889284,-68.47365977866204,432.84369654694945,18.001686096191406,6.825003147125244,-14.033199310302734
707,2022-04-30 18:23:28.426219,-36.315983261440905,-67.76573628952023,433.05771054244883,18.14117431640625,6.848560333251953,-14.44323444366455
708,2022-04-30 18:23:40.915265,-36.829205038703776,-67.04726151233274,433.26953199395365,18.292678833007812,6.965236663818359,-14.752952575683594
709,2022-04-30 18:23:53.340153,-37.334715432833754,-66.32229052248762,433.4778024720744,18.353113174438477,6.944123268127441,-15.054533004760742
710,2022-04-30 18:24:05.842356,-37.8381020714747,-65.58232790553211,433.6847574983411,18.4529972076416,6.991960525512695,-15.272807121276855
711,2022-04-30 18:24:18.332154,-38.3355462792229,-64.83237961415463,433.88876020011264,18.46247100830078,7.065384387969971,-15.43848705291748
712,2022-04-30 18:24:30.761278,-38.825005619802916,-64.07521848989647,434.088917225468,18.638153076171875,7.229044437408447,-15.796065330505371
713,2022-04-30 18:24:43.196237,-39.30896452628897,-63.3066491943014,434.28619109759313,18.715097427368164,7.338033199310303,-15.925700187683105
714,2022-04-30 18:24:55.696219,-39.78950009360761,-62.52270523249983,434.4813681217213,18.77044677734375,7.264024257659912,-15.900390625
715,2022-04-30 18:25:08.190997,-40.26368758175492,-61.72749900989584,434.67320312304366,18.890804290771484,7.355073928833008,-16.158193588256836
716,2022-04-30 18:25:20.731951,-40.73325816685753,-60.91749718115211,434.86234310065174,18.894319534301758,7.31022310256958,-16.361494064331055
717,2022-04-30 18:25:33.214608,-41.19411841760528,-60.09926405191583,435.0470942422881,18.863584518432617,7.515603065490723,-16.556732177734375
718,2022-04-30 18:25:45.717042,-41.64898484896894,-59.267545378637216,435.2285065407439,18.833202362060547,7.696210861206055,-16.726085662841797
719,2022-04-30 18:25:58.198125,-42.09616308814707,-58.424895267524114,435.40586451671,18.91810417175293,7.945644855499268,-16.921588897705078
720,2022-04-30 18:26:10.679989,-42.53625950373311,-57.56967564607014,435.5793743807162,19.092113494873047,7.976661682128906,-16.884336471557617
721,2022-04-30 18:26:23.139462,-42.96826877487668,-56.70334275823667,435.7486089875406,19.276290893554688,7.936029434204102,-17.264331817626953
722,2022-04-30 18:26:35.680670,-43.39553649606026,-55.81841099724909,435.91484024536334,19.201984405517578,7.9947028160095215,-17.460681915283203
723,2022-04-30 18:26:48.202756,-43.814351643662846,-54.92176047914637,436.0765878718059,19.28923797607422,7.948013782501221,-17.449562072753906
724,2022-04-30 18:27:00.729373,-44.225297946488105,-54.0115921318841,436.2340547042233,19.43914222717285,8.10243034362793,-17.57449722290039
725,2022-04-30 18:27:13.165838,-44.62512949141813,-53.09480989237745,436.38598848330815,19.53891372680664,8.186287879943848,-17.759117126464844
726,2022-04-30 18:27:25.713260,-45.02006440827851,-52.15645983638525,436.5347300581734,19.438993453979492,8.001502990722656,-17.895883560180664
727,2022-04-30 18:27:38.246401,-45.40583091937761,-51.205678562664275,436.67863890158463,19.55601692199707,8.084693908691406,-18.668411254882812
728,2022-04-30 18:27:50.681638,-45.77974121317582,-50.24893438877588,436.816718185389,19.61518096923828,8.386229515075684,-18.15364646911621
729,2022-04-30 18:28:03.146736,-46.14547741477357,-49.27647156671104,436.95032904774314,19.617090225219727,8.358355522155762,-18.072134017944336
730,2022-04-30 18:28:15.642633,-46.502764770045225,-48.2881084913787,437.07935225088664,19.695762634277344,8.258395195007324,-18.189863204956055
731,2022-04-30 18:28:28.077294,-46.848769578734355,-47.29118884766324,437.2027644551367,19.819372177124023,8.300761222839355,-18.365280151367188
732,2022-04-30 18:28:40.526252,-47.18541207631529,-46.27976867207112,437.3212559765139,19.940183639526367,8.50960922241211,-18.731698989868164
733,2022-04-30 18:28:53.012522,-47.51301547918453,-45.25196159785637,437.434928863343,20.018890380859375,8.553518295288086,-18.924728393554688
734,2022-04-30 18:29:05.531298,-47.83112860736611,-44.208148686760225,437.5436125790479,20.0282039642334,8.602853775024414,-19.246456146240234
735,2022-04-30 18:29:18.056569,-48.138801585400145,-43.150563186876546,437.6469761763165,20.267789840698242,8.547270774841309,-19.287071228027344
736,2022-04-30 18:29:30.589934,-48.43581521383261,-42.07920584444558,437.7449459706562,20.284135818481445,8.663413047790527,-19.47005844116211
737,2022-04-30 18:29:43.136228,-48.722017769101456,-40.993823822526195,437.83747143737554,20.401222229003906,8.6693754196167,-19.691444396972656
738,2022-04-30 18:29:55.690152,-48.99702369604942,-39.89507369984421,437.9244282632275,20.379682540893555,8.784883499145508,-19.966102600097656
739,2022-04-30 18:30:08.244760,-49.26043569105643,-38.78381486983107,438.00569453997167,20.63168716430664,8.792099952697754,-19.968881607055664
740,2022-04-30 18:30:20.786257,-49.51175157717486,-37.661589178180144,438.0811245260034,20.81304359436035,8.77247428894043,-20.390790939331055
741,2022-04-30 18:30:33.326218,-49.750999180258646,-36.5277209638852,438.1507365207356,20.94209861755371,8.93742561340332,-20.513458251953125
742,2022-04-30 18:30:45.826226,-49.97728757183597,-35.386115367906,438.21428853486526,21.111631393432617,8.997712135314941,-20.78627586364746
743,2022-04-30 18:30:58.326222,-50.19118742078153,-34.233589022325916,438.2719576567274,21.35964584350586,8.837637901306152,-20.625150680541992
744,2022-04-30 18:31:10.840600,-50.392719509308485,-33.06924520263843,438.3237495475786,21.48050308227539,8.806028366088867,-20.450820922851562
745,2022-04-30 18:31:23.402763,-50.58213002510645,-31.890387687681475,438.36971068609444,21.7105655670166,8.793156623840332,-20.554590225219727
746,2022-04-30 18:31:35.976221,-50.75858823273069,-30.700898346396816,438.4096209949615,21.771461486816406,8.792977333068848,-20.594005584716797
747,2022-04-30 18:31:48.511783,-50.92126611800476,-29.50602534942953,438.4433033961956,21.906591415405273,8.94470500946045,-20.579055786132812
748,2022-04-30 18:32:01.050037,-51.070577921213676,-28.302535197635795,438.4708561726601,21.986125946044922,8.942307472229004,-20.507556915283203
749,2022-04-30 18:32:13.555499,-51.205993318922395,-27.094490811859394,438.49219081605025,22.21031951904297,8.938819885253906,-20.791271209716797
750,2022-04-30 18:32:26.224416,-51.329277348210624,-25.863490643025493,438.5075158224311,22.249736785888672,8.967155456542969,-20.79569435119629
751,2022-04-30 18:32:38.922985,-51.438673606027756,-24.62308210956575,438.51649909228144,22.370681762695312,9.040310859680176,-20.871232986450195
752,2022-04-30 18:32:51.621646,-51.533754829498214,-23.37687794221071,438.5190749596477,22.528839111328125,9.194486618041992,-20.981027603149414
753,2022-04-30 18:33:04.163209,-51.613503056994205,-22.141165327222055,438.51531191388835,22.806411743164062,9.264211654663086,-21.06205177307129
754,2022-04-30 18:33:16.857177,-51.679802530162654,-20.8862429490379,438.50510642232695,22.906940460205078,9.084501266479492,-21.042625427246094
755,2022-04-30 18:33:29.555353,-51.731535704825056,-19.627493429316015,438.48844866210646,23.072084426879883,9.162161827087402,-21.295488357543945
756,2022-04-30 18:33:42.098526,-51.7682538487204,-18.381569603362493,438.4656556179219,23.191505432128906,9.108780860900879,-21.53542709350586
757,2022-04-30 18:33:54.791025,-51.79081434181395,-17.11908061413598,438.4361762971417,23.338729858398438,9.118921279907227,-21.504533767700195
758,2022-04-30 18:34:07.486557,-51.79866726496142,-15.855390623973731,438.400236320547,23.4337100982666,9.177216529846191,-21.470596313476562
759,2022-04-30 18:34:20.174512,-51.79180428227142,-14.592412209720258,438.3578749336102,23.55073356628418,9.099420547485352,-21.562463760375977
760,2022-04-30 18:34:32.869016,-51.77022703732024,-13.32959181495627,438.30905542333915,23.69550132751465,9.113930702209473,-21.566736221313477
761,2022-04-30 18:34:45.554411,-51.73399114114439,-12.069336036523284,438.2538536689936,23.804309844970703,9.185166358947754,-21.606712341308594
762,2022-04-30 18:34:58.240702,-51.68312379478994,-10.811491881803933,438.1922501651911,23.84242820739746,9.458319664001465,-21.590694427490234
763,2022-04-30 18:35:10.792171,-51.61845694773836,-9.570288208338809,438.12502613922226,23.905641555786133,9.470145225524902,-21.712194442749023
764,2022-04-30 18:35:23.480655,-51.53866029998279,-8.319654627820297,438.0507497118209,24.017871856689453,9.558631896972656,-21.626554489135742
765,2022-04-30 18:35:36.174354,-51.44440972284211,-7.073441945402385,437.970115447439,24.273649215698242,9.620059967041016,-21.753101348876953
766,2022-04-30 18:35:48.862995,-51.33588720849038,-5.833434195164723,437.8832222814013,24.447126388549805,9.637491226196289,-21.844181060791016
767,2022-04-30 18:36:01.554072,-51.213153702542506,-4.5996439083613865,437.79005836457304,24.53261947631836,9.64747428894043,-21.91978645324707
768,2022-04-30 18:36:14.246765,-51.07634575201657,-3.372877709227762,437.69066858300226,24.4352970123291,9.66406536102295,-22.0583553314209
769,2022-04-30 18:36:26.980448,-50.92511734197017,-2.1500572664220026,437.5847588752458,24.463851928710938,9.68435001373291,-21.963634490966797
770,2022-04-30 18:36:39.681086,-50.76049677292145,-0.9389592443969751,437.47298884988186,24.560569763183594,9.734652519226074,-21.979129791259766
771,2022-04-30 18:36:52.370960,-50.582440413576506,0.26196129929192824,437.35524763720275,24.775039672851562,9.839668273925781,-22.095712661743164
772,2022-04-30 18:37:04.920978,-50.39318074823758,1.4400796876129904,437.2328962192287,24.835872650146484,9.689711570739746,-22.264259338378906
773,2022-04-30 18:37:17.610378,-50.188701035812024,2.621063881180353,437.10327327868373,24.83788299560547,9.70149040222168,-22.2069034576416
774,2022-04-30 18:37:30.294750,-49.97132207309214,3.790809498971282,436.9678237196434,24.939762115478516,9.752152442932129,-22.14398956298828
775,2022-04-30 18:37:42.977071,-49.74121631045078,4.949129694521608,436.82658905673344,25.11697769165039,9.803394317626953,-21.979938507080078
776,2022-04-30 18:37:55.034881,-49.51080802382375,6.0396013056131705,436.68698985211483,25.12872886657715,9.912156105041504,-21.928234100341797
777,2022-04-30 18:38:07.094503,-49.26922028593461,7.1193572155264375,436.5422491342589,25.127098083496094,10.017343521118164,-22.064945220947266
778,2022-04-30 18:38:19.151855,-49.01673521362654,8.187728060882378,436.3924840527865,25.311298370361328,9.770881652832031,-22.019399642944336
779,2022-04-30 18:38:31.211584,-48.75345808330234,9.244857699616185,436.2377068841931,25.55270767211914,9.830589294433594,-21.885536193847656
780,2022-04-30 18:38:43.271097,-48.4796499647547,10.290274630541516,436.07802313014366,25.55929183959961,9.873164176940918,-22.00824546813965
781,2022-04-30 18:38:55.330966,-48.195507492359276,11.323819624237514,435.9135012343157,25.482479095458984,9.97265338897705,-21.985933303833008
782,2022-04-30 18:39:07.390681,-47.90125391930822,12.345271864558574,435.74422655429265,25.579822540283203,9.91539478302002,-21.998239517211914
783,2022-04-30 18:39:19.449298,-47.5971279019051,13.354402178460399,435.5702948086082,25.566139221191406,10.085166931152344,-22.04118537902832
784,2022-04-30 18:39:31.509072,-47.28328706793438,14.351278187190085,435.39175745810996,25.629117965698242,10.061223983764648,-22.019580841064453
785,2022-04-30 18:39:43.568772,-46.95997734752042,15.33570215091334,435.2087187341833,25.628599166870117,10.135517120361328,-21.81363296508789
786,2022-04-30 18:39:55.628433,-46.627413417359605,16.307607895241446,435.0212674267542,25.722332000732422,10.0867338180542,-21.948772430419922
787,2022-04-30 18:40:07.688095,-46.28580908738907,17.26695468298474,434.82949452365426,25.711111068725586,10.079566955566406,-22.21295738220215
788,2022-04-30 18:40:19.745680,-45.93544022701195,18.213557812620024,434.63352852830246,25.7883358001709,10.045295715332031,-22.36280632019043
789,2022-04-30 18:40:31.805302,-45.57639985951212,19.147742340980606,434.43339875065897,25.790008544921875,10.061166763305664,-22.34377670288086
790,2022-04-30 18:40:43.865201,-45.20894972791853,20.069388720849126,434.22923212401855,25.74147605895996,9.946407318115234,-22.217693328857422
791,2022-04-30 18:40:55.924687,-44.8333206048939,20.97848506944462,434.02114135372625,25.77972984313965,9.974281311035156,-22.533456802368164
792,2022-04-30 18:41:07.980804,-44.449815420831435,21.874873761144897,433.8092821891136,25.827014923095703,9.970596313476562,-22.702816009521484
793,2022-04-30 18:41:20.037987,-44.05850115449249,22.758961308633033,433.5936834535548,25.930545806884766,9.904439926147461,-22.64232635498047
794,2022-04-30 18:41:32.096380,-43.659572425247624,23.630847182447884,433.3744483355467,26.069236755371094,9.956501960754395,-22.721511840820312
795,2022-04-30 18:41:44.153679,-43.25330534926464,24.490468095673755,433.15172822829976,26.07497787475586,9.938345909118652,-22.661666870117188
796,2022-04-30 18:41:56.213492,-42.83977292281356,25.33819812213177,432.92556674360645,26.117040634155273,9.738409996032715,-22.7692813873291
797,2022-04-30 18:42:08.266225,-42.4195011547868,26.173499380333727,432.6962586059216,26.196563720703125,9.657639503479004,-22.926712036132812
798,2022-04-30 18:42:20.325829,-41.99219450885284,26.99747759048229,432.46365375208126,26.240270614624023,9.733323097229004,-23.17128562927246
799,2022-04-30 18:42:32.385765,-41.558263952571146,27.809827581164466,432.2279914008303,26.472536087036133,9.61112117767334,-23.19801902770996
800,2022-04-30 18:42:44.442604,-41.11801832931539,28.61048043469706,431.9894579154361,26.7093505859375,9.595468521118164,-23.155475616455078
801,2022-04-30 18:42:56.502213,-40.67142261250512,29.399993299122315,431.74805686977066,26.788036346435547,9.54564094543457,-23.460174560546875
802,2022-04-30 18:43:08.561790,-40.21875338277193,30.178353328833076,431.50396423512166,26.889362335205078,9.471389770507812,-23.72093963623047
803,2022-04-30 18:43:20.621606,-39.76017330604507,30.945755198063512,431.257297657899,26.82164764404297,9.374724388122559,-23.594900131225586
804,2022-04-30 18:43:32.681376,-39.29586012459156,31.70236693223287,431.00818624513107,26.882152557373047,9.406848907470703,-23.8298282623291
805,2022-04-30 18:43:44.738892,-38.826064283054876,32.44824285093449,430.75680115319824,26.91050910949707,9.57162857055664,-23.9498348236084
806,2022-04-30 18:43:56.798675,-38.35077088385084,33.18385426610843,430.5031747955266,27.099843978881836,9.475364685058594,-23.983333587646484
807,2022-04-30 18:44:08.862594,-37.8700580873121,33.909504165808066,430.24739316582094,27.204442977905273,9.362606048583984,-24.19745635986328
808,2022-04-30 18:44:20.919644,-37.38451974492647,34.624731782922325,429.98981892490514,27.320585250854492,9.442741394042969,-24.302894592285156
809,2022-04-30 18:44:32.975787,-36.89406836456017,35.33010312255727,429.73045494337566,27.426130294799805,9.249892234802246,-24.349559783935547
810,2022-04-30 18:44:45.035337,-36.39867415116287,36.026067053780935,429.46933877080994,27.49882698059082,9.317142486572266,-24.295543670654297
811,2022-04-30 18:44:57.094426,-35.898634778659215,36.71260179327256,429.2066835871241,27.643592834472656,9.323554992675781,-24.056028366088867
812,2022-04-30 18:45:09.154075,-35.394046351101345,37.38996872830704,428.94259865521923,27.72488784790039,9.246070861816406,-24.409725189208984
813,2022-04-30 18:45:21.212526,-34.885117969405336,38.05827308683774,428.6772547723977,27.842653274536133,9.389233589172363,-24.515213012695312
814,2022-04-30 18:45:33.272316,-34.371873739158325,38.71785906690563,428.4107285241196,27.954456329345703,9.26186752319336,-24.615680694580078
815,2022-04-30 18:45:45.329401,-33.85461397376258,39.36871056238449,428.1432420938983,28.13347816467285,9.204790115356445,-24.77629280090332
